system:index,Biome_Type,Bulk_Density,Carbon_Content,Clay_Content,Human_Footprint,Max_DEF,Max_VPD,Pre_NDVI,Ref_ID,Sand_Content,TWI,aspect,dNBR,def,elevation,esa_lc_2021,event_start,gfc_lossyear,pdsi,pr,slope,soil,tmmx,vpd,.geo,Prob_Arc_1,Prob_Arc_2,Prob_Arc_3,Predicted_Dominant_Archetype
000000000000000000ec,12.0,130.0,5.0,15.0,0.4092611074447632,2030.0,143.0,0.218178587019931,263,74.0,16.165399799024335,273.37667015596094,-0.1069422375369896,717.5729166666666,287.0,10,2002,,-53.114583333333336,42.82291666666666,0.1640297770500183,147.375,206.69791666666663,73.39583333333333,"{""type"":""Point"",""coordinates"":[117.34719712133464,-34.30369941742016]}",0.07405664,0.9789346,0.009992854,Archetype_2
000000000000000000ee,12.0,125.0,4.0,17.0,0.4186107814311981,2466.0,209.0,0.2660881473595177,265,72.0,18.805340451260623,227.7707355935155,-0.039370978414812,934.1458333333334,307.0,10,2002,,-86.57291666666667,38.28125,0.3881167471408844,175.85416666666666,232.42708333333331,103.8125,"{""type"":""Point"",""coordinates"":[116.88329900234048,-32.83760050025981]}",0.05750125,0.9537486,0.019234596,Archetype_2
000000000000000000ef,12.0,133.0,4.0,19.0,0.3832713663578033,2034.0,128.0,0.2458476433814297,266,69.0,21.470237794580623,40.85057597162836,-0.1485096289106093,751.3229166666666,214.0,10,2002,,-52.13541666666666,36.19791666666666,0.3576259315013885,98.30208333333331,212.27083333333331,74.0625,"{""type"":""Point"",""coordinates"":[118.36879946818433,-34.29130311649158]}",0.060954463,0.9687053,0.010100699,Archetype_2
000000000000000000f0,12.0,131.0,5.0,17.0,0.4045175909996032,2042.0,144.0,0.225948149625252,267,72.0,15.580308821303834,250.50532296104583,-0.1193698510190212,712.2604166666666,262.0,10,2002,,-55.04166666666666,43.114583333333336,0.2605533599853515,155.625,206.91666666666663,73.23958333333333,"{""type"":""Point"",""coordinates"":[117.30789906375063,-34.29550358968393]}",0.07073741,0.9817329,0.010300918,Archetype_2
000000000000000000f1,12.0,120.0,5.0,18.0,0.17892387509346,2369.0,190.0,0.4074689314374138,269,70.0,16.451082233168567,102.93007934954676,-0.0869474202417357,803.78125,274.0,10,2002,,-111.625,51.54166666666666,0.4749361276626587,290.4791666666667,225.04166666666663,92.15625,"{""type"":""Point"",""coordinates"":[116.5288004685915,-33.39799802515161]}",0.13149889,0.9150519,0.03549806,Archetype_2
000000000000000000f5,12.0,143.0,3.0,16.0,0.4727552533149719,2607.0,238.0,0.1861646606627082,273,76.0,16.35810822352384,75.70410288808446,-0.0670700702803191,1010.84375,327.0,10,2002,,-85.19791666666667,40.46875,0.2347545772790908,173.53125,243.07291666666663,117.91666666666669,"{""type"":""Point"",""coordinates"":[116.63410213996863,-31.847501702352673]}",0.14157128,0.9550013,0.008177109,Archetype_2
000000000000000000f6,12.0,140.0,3.0,15.0,0.4833734631538391,2059.0,131.0,0.2422854069900893,274,75.0,17.045766659463794,221.19247607352463,-0.1236847181261282,765.2708333333334,226.0,10,2002,,-54.302083333333336,36.03125,0.6034106016159058,91.61458333333331,214.51041666666663,76.09375,"{""type"":""Point"",""coordinates"":[118.44769880222402,-34.26519953892472]}",0.045454606,0.98313314,0.013487943,Archetype_2
000000000000000000fc,12.0,142.0,4.0,15.0,0.3276418149471283,2598.0,232.0,0.2385582770818878,281,77.0,17.436052149036833,283.637372929253,-0.0522452611494638,997.2708333333334,305.0,10,2002,,-87.15625,40.739583333333336,0.3278113603591919,179.36458333333334,240.95833333333331,114.61458333333331,"{""type"":""Point"",""coordinates"":[116.57620071278961,-31.907802125898424]}",0.117047176,0.9633618,0.009586195,Archetype_2
000000000000000000fe,12.0,130.0,5.0,15.0,0.4092611074447632,2030.0,143.0,0.218178587019931,284,74.0,16.165399799024335,273.37667015596094,-0.1069422375369896,717.5729166666666,287.0,10,2002,,-53.114583333333336,42.82291666666666,0.1640297770500183,147.375,206.69791666666663,73.39583333333333,"{""type"":""Point"",""coordinates"":[117.34989933657303,-34.30099720218177]}",0.07405664,0.9789346,0.009992854,Archetype_2
000000000000000000ff,12.0,129.0,4.0,21.0,0.1898736953735351,2328.0,196.0,0.2429169982182006,285,66.0,17.095303432891725,281.0590381879225,-0.0909580257677257,818.6458333333334,302.0,10,2002,,-109.98958333333331,47.85416666666666,0.5540167093276978,257.9166666666667,226.86458333333331,95.66666666666669,"{""type"":""Point"",""coordinates"":[116.63279562335997,-33.357603028708446]}",0.055603664,0.970842,0.02772961,Archetype_2
00000000000000000100,12.0,124.0,6.0,20.0,0.1239607483148574,2373.0,189.0,0.4139188343656192,286,66.0,15.253934557880864,17.217302434097938,-0.053317330957395,800.34375,357.0,10,2002,,-120.17708333333331,54.84375,0.2730923891067505,281.4479166666667,222.07291666666663,92.0625,"{""type"":""Point"",""coordinates"":[116.56059831820366,-33.209199686548715]}",0.19054139,0.85477537,0.026087476,Archetype_2
00000000000000000101,12.0,144.0,2.0,21.0,0.3658386170864105,2115.0,149.0,0.1572420266644039,287,70.0,16.911639715469285,180.0,-0.1013747129945815,809.9270833333334,245.0,10,2002,,-63.0625,31.20833333333333,0.2994995415210724,87.76041666666667,212.55208333333331,79.16666666666667,"{""type"":""Point"",""coordinates"":[117.81839924785437,-34.221099029506135]}",0.053719606,0.98062575,0.011356825,Archetype_2
00000000000000000103,12.0,139.0,4.0,20.0,0.2832163274288177,2089.0,152.0,0.2335383171688246,289,70.0,17.81362235699668,336.7662817577336,-0.0975886557220348,733.4583333333334,239.0,10,2002,,-51.69791666666666,43.145833333333336,0.3259309530258178,171.375,209.8125,76.69791666666667,"{""type"":""Point"",""coordinates"":[117.20670422444374,-34.26890059279908]}",0.037855044,0.98494893,0.012672005,Archetype_2
0000000000000000010a,12.0,141.0,3.0,16.0,0.2552407681941986,2117.0,143.0,0.2078492569534353,297,74.0,17.45952392103387,273.02388187737563,-0.1117937567801376,803.9270833333334,226.0,10,2002,,-58.458333333333336,32.989583333333336,0.5494217276573181,79.55208333333333,214.35416666666663,79.79166666666667,"{""type"":""Point"",""coordinates"":[118.3350975824224,-34.16940021189248]}",0.039347947,0.9814077,0.010316092,Archetype_2
0000000000000000010b,12.0,113.0,6.0,18.0,0.0041629560291767,1894.0,115.0,0.3380479213566594,298,69.0,14.311186081065028,25.845371414936945,-0.0663158087510403,692.78125,272.0,10,2002,,-66.14583333333333,35.84375,1.0733904838562012,115.72916666666669,199.20833333333331,65.375,"{""type"":""Point"",""coordinates"":[117.80950334125275,-34.32649880110643]}",0.14706507,0.94900036,0.024621774,Archetype_2
0000000000000000010c,12.0,132.0,5.0,17.0,0.3027103245258331,2073.0,145.0,0.1898399733055172,299,71.0,17.86063865968769,11.889416426630802,-0.1037841049188202,758.5,269.0,10,2002,,-66.83333333333333,36.427083333333336,0.2270817756652832,114.14583333333331,207.47916666666663,74.90625,"{""type"":""Point"",""coordinates"":[117.64610404225031,-34.287602062617225]}",0.07861374,0.9624856,0.014315443,Archetype_2
0000000000000000010e,12.0,129.0,5.0,21.0,0.345495343208313,2039.0,140.0,0.2284871604720504,301,66.0,15.570137177164284,26.50282389738689,-0.1061102066948119,713.34375,281.0,10,2002,,-53.96875,42.114583333333336,0.1835292875766754,135.36458333333334,205.9375,72.10416666666667,"{""type"":""Point"",""coordinates"":[117.44770079997824,-34.32949977611541]}",0.111607745,0.95481116,0.00894891,Archetype_2
00000000000000000111,12.0,146.0,2.0,16.0,0.5575674772262573,2644.0,243.0,0.1385778786008376,304,77.0,15.752121275128449,116.68502105302431,-0.1049829024131105,1113.4791666666667,304.0,10,2002,,-110.375,28.05208333333333,0.3442105948925018,84.91666666666667,247.08333333333331,121.96875,"{""type"":""Point"",""coordinates"":[117.22229770082762,-32.01409817681047]}",0.10704489,0.9749263,0.007329756,Archetype_2
00000000000000000114,12.0,143.0,3.0,18.0,0.4732521176338196,2367.0,204.0,0.1778674179495079,308,73.0,17.630418517136334,101.08205962623046,-0.0427742035933053,958.6458333333334,346.0,10,2002,,-109.89583333333331,30.73958333333333,0.3518393635749817,103.66666666666669,228.79166666666663,102.21875,"{""type"":""Point"",""coordinates"":[117.36789626842472,-32.94340159095491]}",0.06822994,0.93633914,0.009295164,Archetype_2
00000000000000000116,12.0,130.0,5.0,20.0,0.3337725102901459,2465.0,200.0,0.389514144664955,310,69.0,16.79649377883035,95.07068639624023,-0.0482993995045111,878.0104166666666,341.0,10,2002,,-99.59375,49.583333333333336,0.437233030796051,257.125,226.61458333333331,99.01041666666669,"{""type"":""Point"",""coordinates"":[116.52690089154274,-32.52619917819241]}",0.106107816,0.8401431,0.040080406,Archetype_2
00000000000000000117,12.0,129.0,4.0,16.0,0.1467527747154235,2573.0,226.0,0.3155760631690968,311,75.0,16.5280886304434,192.4480495395216,-0.0454090452644295,978.2291666666666,312.0,10,2002,,-86.27083333333333,43.46875,0.158302828669548,196.59375,239.22916666666663,111.9375,"{""type"":""Point"",""coordinates"":[116.5147988912837,-31.86249765919542]}",0.19263373,0.90887135,0.016783113,Archetype_2
00000000000000000125,12.0,141.0,4.0,26.0,0.0570113398134708,1334.0,98.0,0.3341545713732516,325,44.0,13.446075337047716,244.76364569877984,0.0497764824486987,724.5520833333334,235.0,10,2007,,-188.30208333333331,27.125,2.626771926879883,417.8333333333333,196.02083333333331,62.46875,"{""type"":""Point"",""coordinates"":[-119.80114299037014,34.01166843032894]}",0.6424543,0.08029498,0.46438193,Archetype_1
00000000000000000126,12.0,141.0,4.0,26.0,0.0570113398134708,1334.0,98.0,0.3341545713732516,326,44.0,13.446075337047716,244.76364569877984,0.0497764824486987,724.5520833333334,235.0,10,2007,,-188.30208333333331,27.125,2.626771926879883,417.8333333333333,196.02083333333331,62.46875,"{""type"":""Point"",""coordinates"":[-119.80124109059332,34.0116907258342]}",0.6424543,0.08029498,0.46438193,Archetype_1
00000000000000000128,12.0,141.0,4.0,26.0,0.0570113398134708,1334.0,98.0,0.3341545713732516,328,44.0,13.446075337047716,244.76364569877984,0.0497764824486987,724.5520833333334,235.0,10,2007,,-188.30208333333331,27.125,2.626771926879883,417.8333333333333,196.02083333333331,62.46875,"{""type"":""Point"",""coordinates"":[-119.80128122250284,34.011797744259496]}",0.6424543,0.08029498,0.46438193,Archetype_1
00000000000000000133,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,339,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79622460190818,34.01348774355875]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000134,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,340,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79641188415243,34.01355017097349]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000135,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,341,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79646985246615,34.013630434792454]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000136,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,342,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79671510302406,34.013679484904046]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000138,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,344,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79672402122615,34.01374191231879]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000139,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,345,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79652336167878,34.013884603552505]}",0.65688205,0.059192047,0.48093662,Archetype_1
0000000000000000013a,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,346,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79669726661984,34.0139514900683]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000141,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,353,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79667051201352,34.014887901289526]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000142,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,354,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.7966437574072,34.01479871926846]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000143,12.0,141.0,4.0,26.0,0.0570113398134708,1334.0,98.0,0.3341545713732516,355,44.0,13.446075337047716,244.76364569877984,0.0497764824486987,724.5520833333334,235.0,10,2007,,-188.30208333333331,27.125,2.626771926879883,417.8333333333333,196.02083333333331,62.46875,"{""type"":""Point"",""coordinates"":[-119.83026092024913,34.017251224847854]}",0.6424543,0.08029498,0.46438193,Archetype_1
00000000000000000144,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,356,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79658578909351,34.01474966915688]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000145,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,357,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79650552527455,34.01490573769375]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000146,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,358,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79654119808298,34.015052888028514]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000147,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,359,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79625135651452,34.01492357409796]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000148,12.0,141.0,4.0,26.0,0.0570113398134708,1334.0,98.0,0.3341545713732516,360,44.0,13.446075337047716,244.76364569877984,0.0497764824486987,724.5520833333334,235.0,10,2007,,-188.30208333333331,27.125,2.626771926879883,417.8333333333333,196.02083333333331,62.46875,"{""type"":""Point"",""coordinates"":[-119.82453097539549,34.016020512957105]}",0.6424543,0.08029498,0.46438193,Archetype_1
0000000000000000014a,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,362,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79702724009783,34.014709537247384]}",0.65688205,0.059192047,0.48093662,Archetype_1
0000000000000000014b,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,363,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79680428504514,34.01444645028524]}",0.65688205,0.059192047,0.48093662,Archetype_1
0000000000000000014c,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,364,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79679090774196,34.014424154779974]}",0.65688205,0.059192047,0.48093662,Archetype_1
0000000000000000014d,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,365,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79662592100303,34.01413877231255]}",0.65688205,0.059192047,0.48093662,Archetype_1
0000000000000000014e,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,366,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79604623786607,34.013568007377714]}",0.65688205,0.059192047,0.48093662,Archetype_1
0000000000000000014f,12.0,141.0,4.0,26.0,0.0570113398134708,1334.0,98.0,0.3341545713732516,367,44.0,13.446075337047716,244.76364569877984,0.0497764824486987,724.5520833333334,235.0,10,2007,,-188.30208333333331,27.125,2.626771926879883,417.8333333333333,196.02083333333331,62.46875,"{""type"":""Point"",""coordinates"":[-119.83023862474387,34.01733594776787]}",0.6424543,0.08029498,0.46438193,Archetype_1
00000000000000000150,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,368,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79600164685553,34.01363489389352]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000151,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,369,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.79596151494604,34.01364827119668]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000152,12.0,145.0,4.0,27.0,0.0595663785934448,1417.0,104.0,0.3297463193458403,370,41.0,13.785950277665018,174.229263909288,0.0468954579063626,756.8125,354.0,10,2007,,-190.03125,27.541666666666668,1.854072451591492,430.65625,198.92708333333331,68.10416666666667,"{""type"":""Point"",""coordinates"":[-119.7954487183249,34.01326924760713]}",0.65688205,0.059192047,0.48093662,Archetype_1
00000000000000000153,12.0,141.0,4.0,26.0,0.0570113398134708,1334.0,98.0,0.3341545713732516,371,44.0,13.446075337047716,244.76364569877984,0.0497764824486987,724.5520833333334,235.0,10,2007,,-188.30208333333331,27.125,2.626771926879883,417.8333333333333,196.02083333333331,62.46875,"{""type"":""Point"",""coordinates"":[-119.82453989359759,34.01598929924973]}",0.6424543,0.08029498,0.46438193,Archetype_1
